"","record_code","format_version","submission_date","reporting_agency","sampling_agency","recovery_id","species","run_year","recovery_date","recovery_date_type","period_type","period","fishery","gear","adclip_selective_fishery","estimation_level","recovery_location_code","sampling_site","recorded_mark","sex","weight","weight_code","weight_type","length","length_code","length_type","detection_method","tag_status","tag_code","tag_type","sequential_number","sequential_column_number","sequential_row_number","catch_sample_id","sample_type","sampled_maturity","sampled_run","sampled_length_range","sampled_sex","sampled_mark","estimated_number","recovery_location_name","record_origin"
"158365","R",4.1,20030701,"WDFW","WDFW","112400",1,1974,19740217,"R",4,2,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,57,4,2,"V",1,"150301",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.8,"GENERAL - AREA  6","N"
"158366","R",4.1,20030701,"WDFW","WDFW","4880700",1,1974,19740917,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,42,4,2,"V",1,"151514",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158367","R",4.1,20030701,"WDFW","WDFW","110001",1,1974,19740119,"R",4,1,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,66,4,2,"V",1,"150301",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.8,"GENERAL - AREA  6","N"
"158368","R",4.1,20030701,"WDFW","WDFW","5494400",1,1974,19741019,"R",4,10,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,54,4,2,"V",1,"151514",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.2,"GENERAL - AREA  6","N"
"158369","R",4.1,20030701,"WDFW","WDFW","934400",1,1974,19740407,"R",4,4,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,61,4,2,"V",1,"150302",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.58,"GENERAL - AREA  6","N"
"158370","R",4.1,20030701,"WDFW","WDFW","109901",1,1974,19740114,"R",4,1,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,63,4,2,"V",1,"150301",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.8,"GENERAL - AREA  6","N"
"158371","R",4.1,20030701,"WDFW","WDFW","935700",1,1974,19740822,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,60,4,2,"V",1,"150906",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158372","R",4.1,20030701,"WDFW","WDFW","933201",1,1974,19740924,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,NA,NA,NA,"V",1,"150906",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158373","R",4.1,20030701,"WDFW","WDFW","3872400",1,1974,19740922,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,60,4,2,"V",1,"151404",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158374","R",4.1,20030701,"WDFW","WDFW","926101",1,1974,19740726,"R",4,7,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,53,4,2,"V",1,"150906",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158375","R",4.1,20030701,"WDFW","WDFW","926701",1,1974,19740818,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,50,4,2,"V",1,"150906",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158376","R",4.1,20030701,"WDFW","WDFW","935500",1,1974,19740627,"R",4,6,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,51,4,2,"V",1,"150906",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.7,"GENERAL - AREA  6","N"
"158377","R",4.1,20030701,"WDFW","WDFW","900301",1,1974,19740807,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,58,4,2,"V",1,"150906",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158378","R",4.1,20030701,"WDFW","WDFW","3858400",1,1974,19741001,"R",4,10,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,56,4,2,"V",1,"150904",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.2,"GENERAL - AREA  6","N"
"158379","R",4.1,20030701,"WDFW","WDFW","748600",1,1974,19740713,"R",4,7,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,47,4,2,"V",1,"150906",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158380","R",4.1,20030701,"WDFW","WDFW","439101",1,1974,19740613,"R",4,6,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,62,4,2,"V",1,"150301",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.7,"GENERAL - AREA  6","N"
"158381","R",4.1,20030701,"WDFW","WDFW","3871500",1,1974,19741012,"R",4,10,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,55,4,2,"V",1,"150906",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.2,"GENERAL - AREA  6","N"
"158382","R",4.1,20030701,"WDFW","WDFW","934800",1,1974,19740414,"R",4,4,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,45,4,2,"V",1,"150105",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.58,"GENERAL - AREA  6","N"
"158383","R",4.1,20030701,"WDFW","WDFW","636900",1,1974,19740621,"R",4,6,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,65,4,2,"V",1,"150006",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.7,"GENERAL - AREA  6","N"
"158384","R",4.1,20030701,"WDFW","WDFW","3872600",1,1974,19740907,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,99,4,2,"V",1,"150306",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158385","R",4.1,20030701,"WDFW","WDFW","933601",1,1974,19740217,"R",4,2,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,106,4,2,"V",7,"YWGYBR",5,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.8,"GENERAL - AREA  6","N"
"158386","R",4.1,20030701,"WDFW","WDFW","3866600",1,1974,19741016,"R",4,10,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,57,4,2,"V",1,"010202",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.2,"GENERAL - AREA  6","N"
"158387","R",4.1,20030701,"WDFW","WDFW","3869200",1,1974,19740815,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,56,4,2,"V",7,"151403*2",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158388","R",4.1,20030701,"WDFW","WDFW","3869700",1,1974,19740814,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,110,4,2,"V",7,"YWRDBL",5,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158389","R",4.1,20030701,"WDFW","WDFW","136101",1,1974,19740210,"R",4,2,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,57,4,2,"V",1,"150715",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.8,"GENERAL - AREA  6","N"
"158390","R",4.1,20030701,"WDFW","WDFW","937000",1,1974,19740918,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,80,4,2,"V",1,"150301",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158391","R",4.1,20030701,"WDFW","WDFW","3871400",1,1974,19741018,"R",4,10,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,63,4,2,"V",1,"010307",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.2,"GENERAL - AREA  6","N"
"158392","R",4.1,20030701,"WDFW","WDFW","933701",1,1974,19740205,"R",4,2,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,63,4,2,"V",1,"150005",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.8,"GENERAL - AREA  6","N"
"158393","R",4.1,20030701,"WDFW","WDFW","3868600",1,1974,19740821,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,66,4,2,"V",1,"151010",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158394","R",4.1,20030701,"WDFW","WDFW","94601",1,1974,19740721,"R",4,7,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,79,4,2,"V",1,"151006",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158395","R",4.1,20030701,"WDFW","WDFW","4880600",1,1974,19740922,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,53,4,2,"V",1,"150906",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158396","R",4.1,20030701,"WDFW","WDFW","933001",1,1974,19741104,"R",4,11,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,48,4,2,"V",1,"151305",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158397","R",4.1,20030701,"WDFW","WDFW","1016700",1,1974,19740831,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,100,4,2,"V",1,"150301",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158398","R",4.1,20030701,"WDFW","WDFW","979801",1,1974,19740824,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,44,4,2,"V",1,"151305",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158399","R",4.1,20030701,"WDFW","WDFW","3868100",1,1974,19740822,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,52,4,2,"V",1,"010307",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158400","R",4.1,20030701,"WDFW","WDFW","429601",1,1974,19740126,"R",4,1,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,52,4,2,"V",1,"050101",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.8,"GENERAL - AREA  6","N"
"158401","R",4.1,20030701,"WDFW","WDFW","3867000",1,1974,19740910,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,74,4,2,"V",1,"150015",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158402","R",4.1,20030701,"WDFW","WDFW","110701",1,1974,19740126,"R",4,1,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,51,4,2,"V",1,"150715",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.8,"GENERAL - AREA  6","N"
"158403","R",4.1,20030701,"WDFW","WDFW","936301",1,1974,19740904,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,56,4,2,"V",1,"010311",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158404","R",4.1,20030701,"WDFW","WDFW","107101",1,1974,19740220,"R",4,2,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,55,4,2,"V",1,"050101",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.8,"GENERAL - AREA  6","N"
"158405","R",4.1,20030701,"WDFW","WDFW","934300",1,1974,19740830,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,48,4,2,"V",1,"010202",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158406","R",4.1,20030701,"WDFW","WDFW","926401",1,1974,19740916,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,50,4,2,"V",1,"151305",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158407","R",4.1,20030701,"WDFW","WDFW","927400",1,1974,19740628,"R",4,6,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,57,4,2,"V",1,"150807",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.7,"GENERAL - AREA  6","N"
"158408","R",4.1,20030701,"WDFW","WDFW","485500",1,1974,19740529,"R",4,5,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,68,4,2,"V",1,"150301",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.4,"GENERAL - AREA  6","N"
"158409","R",4.1,20030701,"WDFW","WDFW","425601",1,1974,19740101,"R",4,1,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,41,4,2,"V",1,"150807",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.8,"GENERAL - AREA  6","N"
"158410","R",4.1,20030701,"WDFW","WDFW","934001",1,1974,19740924,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,56,4,2,"V",1,"151305",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158411","R",4.1,20030701,"WDFW","WDFW","482700",1,1974,19740529,"R",4,5,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,72,4,2,"V",1,"150715",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.4,"GENERAL - AREA  6","N"
"158412","R",4.1,20030701,"WDFW","WDFW","926601",1,1974,19740808,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,59,4,2,"V",1,"010307",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158413","R",4.1,20030701,"WDFW","WDFW","634800",1,1974,19740415,"R",4,4,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,47,4,2,"V",1,"050201",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.58,"GENERAL - AREA  6","N"
"158414","R",4.1,20030701,"WDFW","WDFW","955001",1,1974,19741109,"R",4,11,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,510,0,1,"V",1,"150301",0,NA,NA,NA,"0",1,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158415","R",4.1,20030701,"WDFW","WDFW","5456900",1,1974,19741222,"R",4,12,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,61,4,2,"V",1,"150815",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.7,"GENERAL - AREA  6","N"
"158416","R",4.1,20030701,"WDFW","WDFW","478700",1,1974,19740412,"R",4,4,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,60,4,2,"V",1,"150715",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.58,"GENERAL - AREA  6","N"
"158417","R",4.1,20030701,"WDFW","WDFW","934601",1,1974,19740409,"R",4,4,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,61,4,2,"V",1,"150113",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.58,"GENERAL - AREA  6","N"
"158418","R",4.1,20030701,"WDFW","WDFW","936201",1,1974,19740905,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,65,4,2,"V",1,"010309",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158419","R",4.1,20030701,"WDFW","WDFW","3859800",1,1974,19741127,"R",4,11,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,115,4,2,"V",1,"150113",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158420","R",4.1,20030701,"WDFW","WDFW","3869300",1,1974,19740815,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,52,4,2,"V",1,"150906",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158421","R",4.1,20030701,"WDFW","WDFW","936401",1,1974,19740901,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,51,4,2,"V",1,"151305",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158422","R",4.1,20030701,"WDFW","WDFW","936000",1,1974,19740914,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,61,4,2,"V",1,"010309",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158423","R",4.1,20030701,"WDFW","WDFW","110601",1,1974,19740127,"R",4,1,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,115,4,2,"V",7,"YWXYGN*2",5,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.8,"GENERAL - AREA  6","N"
"158424","R",4.1,20030701,"WDFW","WDFW","935400",1,1974,19740612,"R",4,6,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,69,4,2,"V",1,"150715",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.7,"GENERAL - AREA  6","N"
"158425","R",4.1,20030701,"WDFW","WDFW","3869400",1,1974,19740815,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,46,4,2,"V",1,"151305",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158426","R",4.1,20030701,"WDFW","WDFW","981401",1,1974,19740818,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,42,4,2,"V",1,"151514",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158427","R",4.1,20030701,"WDFW","WDFW","3869900",1,1974,19740804,"R",4,7,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,60,4,2,"V",1,"150906",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158428","R",4.1,20030701,"WDFW","WDFW","933901",1,1974,19740824,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,62,4,2,"V",1,"010307",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158429","R",4.1,20030701,"WDFW","WDFW","900101",1,1974,19740216,"R",4,2,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,55,4,2,"V",1,"150715",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.8,"GENERAL - AREA  6","N"
"158430","R",4.1,20030701,"WDFW","WDFW","4880500",1,1974,19740920,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,79,4,2,"V",1,"150715",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158431","R",4.1,20030701,"WDFW","WDFW","401401",1,1974,19740415,"R",4,4,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,60,4,2,"V",1,"150301",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.58,"GENERAL - AREA  6","N"
"158432","R",4.1,20030701,"WDFW","WDFW","934701",1,1974,19740412,"R",4,4,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,50,4,2,"V",1,"150014",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.58,"GENERAL - AREA  6","N"
"158433","R",4.1,20030701,"WDFW","WDFW","315401",1,1974,19740804,"R",4,7,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,85,4,2,"V",1,"150301",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158434","R",4.1,20030701,"WDFW","WDFW","979901",1,1974,19740824,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,45,4,2,"V",1,"151305",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158435","R",4.1,20030701,"WDFW","WDFW","4840300",1,1974,19741013,"R",4,10,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,65,4,2,"V",1,"150905",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.2,"GENERAL - AREA  6","N"
"158436","R",4.1,20030701,"WDFW","WDFW","478400",1,1974,19740504,"R",4,4,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,68,4,2,"V",1,"151007",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.4,"GENERAL - AREA  6","N"
"158437","R",4.1,20030701,"WDFW","WDFW","900401",1,1974,19740824,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,55,4,2,"V",1,"010308",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158438","R",4.1,20030701,"WDFW","WDFW","4880400",1,1974,19740904,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,55,4,2,"V",1,"010307",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158439","R",4.1,20030701,"WDFW","WDFW","935900",1,1974,19740915,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,79,4,2,"V",1,"150015",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158440","R",4.1,20030701,"WDFW","WDFW","934500",1,1974,19740407,"R",4,4,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,55,4,2,"V",1,"150015",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.58,"GENERAL - AREA  6","N"
"158441","R",4.1,20030701,"WDFW","WDFW","925801",1,1974,19740920,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,85,4,2,"V",1,"150301",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158442","R",4.1,20030701,"WDFW","WDFW","3872300",1,1974,19741127,"R",4,11,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,65,4,2,"V",1,"150815",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158443","R",4.1,20030701,"WDFW","WDFW","980301",1,1974,19740822,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,44,4,2,"V",1,"151305",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158444","R",4.1,20030701,"WDFW","WDFW","900201",1,1974,19740206,"R",4,2,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,55,4,2,"V",1,"150715",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.8,"GENERAL - AREA  6","N"
"158445","R",4.1,20030701,"WDFW","WDFW","3869100",1,1974,19740819,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,53,4,2,"V",1,"150606",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158446","R",4.1,20030701,"WDFW","WDFW","3868200",1,1974,19740822,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,56,4,2,"V",1,"150906",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158447","R",4.1,20030701,"WDFW","WDFW","1018900",1,1974,19741101,"R",4,10,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,60,4,2,"V",1,"151305",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.2,"GENERAL - AREA  6","N"
"158448","R",4.1,20030701,"WDFW","WDFW","952201",1,1974,19740921,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,330,0,1,"V",1,"150905",0,NA,NA,NA,"0",1,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158449","R",4.1,20030701,"WDFW","WDFW","429701",1,1974,19740126,"R",4,1,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,56,4,2,"V",1,"150605",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.8,"GENERAL - AREA  6","N"
"158450","R",4.1,20030701,"WDFW","WDFW","202300",1,1974,19740127,"R",4,1,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,82,4,2,"V",1,"150113",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.8,"GENERAL - AREA  6","N"
"158451","R",4.1,20030701,"WDFW","WDFW","980201",1,1974,19740823,"R",4,8,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,49,4,2,"V",1,"150604",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158452","R",4.1,20030701,"WDFW","WDFW","925200",1,1974,19740804,"R",4,7,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,65,4,2,"V",1,"150715",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158453","R",4.1,20030701,"WDFW","WDFW","5431600",1,1974,19741208,"R",4,12,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,75,4,2,"V",1,"150604",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.7,"GENERAL - AREA  6","N"
"158454","R",4.1,20030701,"WDFW","WDFW","934901",1,1974,19740418,"R",4,4,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,55,4,2,"V",1,"150301",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.58,"GENERAL - AREA  6","N"
"158455","R",4.1,20030701,"WDFW","WDFW","935001",1,1974,19740629,"R",4,6,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,79,4,2,"V",1,"150301",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158456","R",4.1,20030701,"WDFW","WDFW","4881100",1,1974,19740916,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,56,4,2,"V",1,"150604",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.5,"GENERAL - AREA  6","N"
"158457","R",4.1,20030701,"WDFW","WDFW","315100",1,1974,19740804,"R",4,7,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,63,4,2,"V",1,"150715",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158458","R",4.1,20030701,"WDFW","WDFW","794700",1,1974,19740721,"R",4,7,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,54,4,2,"V",1,"150905",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.6,"GENERAL - AREA  6","N"
"158459","R",4.1,20030701,"WDFW","WDFW","927201",1,1974,19740415,"R",4,4,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,60,4,2,"V",1,"150301",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.58,"GENERAL - AREA  6","N"
"158460","R",4.1,20030701,"WDFW","WDFW","3870600",1,1974,19740928,"R",4,9,45,"95","N",4,"3M11106  872177","",5000,"",NA,NA,NA,48,4,2,"V",1,"151305",0,NA,NA,NA,"0",2,NA,NA,NA,"",NA,2.2,"GENERAL - AREA  6","N"
