record_code,format_version,submission_date,reporting_agency,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,epa_reach,description,rmis_region,rmis_basin,rmis_latitude,rmis_longitude,record_origin
"L","4.1","20170728","NMFS","7M4  60N 168W","1","HIGH SEAS 4 60N 168W","60","-168",,,,"HIGH SEAS RECOVERY, SECTOR 4, LATITUDE 60N, LONGITUDE 168W",,,"60","-168","N"
"L","4.1","20170905","WDFW","3F10107  030053AR","1","SKAARUP CR  03.0053A",,,"BESA","NOWA",,"UNNAMED TRIBUTARY (ENTERS SAMISH R ON RB @RM 13.3)  (SKAARUP IS LOCAL NAME)","NOWA","BESA","48.5661","-122.307","N"
"L","4.1","20170905","WDFW","3F10208  031074AR","1","SKAGIT TRIB 03.1074A",,,"SKAGG","SKAG",,"UNNAMED TRIBUTARY TO SKAGIT RIVER TRIB 1074","SKAG","SKAGG",,,"N"
"L","4.1","20170905","WDFW","3F10511  1072094E","3","ROGERS ES (TACOMA)",,,"PUYA","MPS",,"ROGERS ELEMENTARY (TACOMA)","MPS","PUYA","47.2222","-122.412","N"
"L","4.1","20170905","WDFW","3F10513  110017AR","2","KALAMA CR    11.0017",,,"NISQ","SPS",,"KALAMA CREEK","SPS","NISQ",,,"N"
"L","4.1","20170905","WDFW","3F10513  1273827E","3","SALTARS PT ES(STEILA","47.1635","-122.6094","CHAM","SPS",,"SALTARS POINT ELEMENTARY (STEILACOOM)","SPS","CHAM","47.1635","-122.609","N"
"L","4.1","20170905","WDFW","3F21703  200570 R","2","CEDAR CR     20.0570","47.7119","-124.4148","QUHO","NWC",,"CEDAR CREEK","NWC","QUHO","47.7119","-124.4148","N"
"L","4.1","20170905","WDFW","3F21802  230977AR","2","UNNAMED CR   23.0997A",,,"UPCH","GRAY",,"UNNAMED CR           (TRIB TO CHEHALIS R)","GRAY","UPCH",,,"N"
"L","4.1","20170905","WDFW","3F42001  290159 H","3","SPRING CR NFH","45.7279","-121.5431","WIND","CECR","17070105","SPRING CREEK NATIONAL FISH HATCHERY","CECR","WIND","45.7279","-121.5432","N"
"L","4.1","20170905","WDFW","3F10513  130089 R","1","JOHNSON CR   13.0089","46.7947","-122.4484","DES","SPS",,"JOHNSON CR (DESCHUTES R)","SPS","DES","46.7947","-122.4484","N"
"L","4.1","20180206","CDFO","2MN56H007       225","1","NCTR         H007-225",,,,,,"NCTR            MRP SUBS 31, 33",,,,,"N"
"L","4.1","20170905","WDFW","3F21802  220377 R","2","CANYON R     22.0377","47.211","-123.5513","GHLC","GRAY",,"CANYON RIVER","GRAY","GHLC","47.211","-123.5513","N"
"L","4.1","20180104","ODFW","5F33499  R22    16","1","DESCHUTES R (WS CERE",,,"DESC","CECR","1707030600400.00","DESCHUTES R (WARM SPRINGS TRIBE CEREMONIAL)","CECR","DESC","44.8581","-121.0681","N"
"L","4.1","20180206","CDFO","2FS99GSVIR0108","1","R-BLACK CR",,,,,,"CDN ESCMENT     BLACK CR             GSVI","GST","GSVI",,,"N"
"L","4.1","20180104","ODFW","5M2220299O0299  10","1","ASTORIA UNKNOWN SRC","46.195","-123.8312","NOORG","NOOR","17100201","ASTORIA UNKNOWN SRC","NOOR","NOORG","46.195","-123.8312","N"
"L","4.1","20170905","WDFW","3F21902  240295 R","2","UNNAMED CR   24.0295","46.5605","-123.7527","WILR","WILP",,"UNNAMED TRIBUTARY (RB)","WILP","WILR","46.5605","-123.7527","N"
"L","4.1","20170905","WDFW","3F42001  456006 H","3","EASTMONT FFA",,,"PRGC","UPCR","17020011","EASTMONT FUTURE FARMERS OF AMERICA","UPCR","PRGC","47.41","-120.2919","N"
"L","4.1","20180206","CDFO","2MN26P012BARO PS 26","1","CSPT  BARO PS (12-26)","50.5503","-126.5883",,,,"CSPT            STAT AREA: P012 BARONET PASSAGE     P012",,,"50.5503","-126.5883","N"
"L","4.1","20180206","CDFO","2MS62P015VIVI IS 02","1","GSSPTCVIVI IS (15-2)","48.8406","-124.7011",,,,"GSSPTC          STAT AREA: P015 VIVIAN ISLAND       P015",,,"48.8406","-124.7011","N"
"L","4.1","20180206","CDFO","2FS99LWFRR0302","1","R-ALOUETTE R S",,,,,,"CDN ESCMENT     ALOUETTE R S         LWFR",,,,,"N"
"L","4.1","20170905","WDFW","3M11410  872390","1","POINT SOUTHWORTH","47.5107","-122.4941","EKPN","MPS",,"POINT SOUTHWORTH               (PUGET SOUND SPORT)","MPS","EKPN","47.5107","-122.4941","N"
"L","4.1","20170905","WDFW","3F42001  4173215E","3","MOSES LK HS (MOSES L","47.1117","-119.2659","PRGC","UPCR","17020015","MOSES LAKE HIGH SCHOOL (MOSES LAKE WA)","UPCR","PRGC","47.1128","-119.28","N"
"L","4.1","20180206","CDFO","2MN26P007CP SWAI 02","1","CSPT  CP SWAI (7-2)","52.2367","-128.4403",,,,"CSPT            STAT AREA: P007 CAPE SWAINE         P007",,,"52.2367","-128.4403","N"
"L","4.1","20180206","CDFO","2MN26P007S JO HA 32","1","CSPT  S JO HA (7-32)","52.1842","-128.4694",,,,"CSPT            STAT AREA: P007 ST. JOHN HARBOUR    P007",,,"52.1842","-128.4694","N"
"L","4.1","20180206","CDFO","2FS  SWVIH1315","3","H-Anderson Cr/ SWVI Inc",,,,,,"Anderson Cr/ SWVI Inc                SWVI","WCVI","SWVI",,,"N"
"L","4.1","20180202","ADFG","1M2PW222 35","1","AK M 2 PW 222-35",,,"PWS","CNAK",,"Alaska marine, Region 2, Quadrant PW, District 222, Subdistrict 35","CEAK","PWS","60.75","-147.909494","N"
"L","4.1","20180202","ADFG","1M102MB","2","AK M 1 02 MB",,,"SEAK","SEAK",,"Alaska marine, Region 1, ELFIN COVE, MB","SEAK","SEAKG",,,"N"
"L","4.1","20180202","ADFG","1M103TFA","2","AK M 1 03 TFA",,,"SEAK","SEAK",,"Alaska marine, Region 1, SITKA, TF, A","SEAK","SEAKG",,,"N"
"L","4.1","20170905","WDFW","3F10107  010270AR","1","NESSETT SLU 01.0270A",,,"NOOK","NOWA",,"NESSETT SLOUGH  ON SAXON CREEK (RB) (LOCAL NAME)","NOWA","NOOK",,,"N"
"L","4.1","20170905","WDFW","3F10208  031089 R","1","SAUK R TRIB  03.1089",,,"UPSK","SKAG",,"UNNAMED TRIB OF SAUK RIVER","SKAG","UPSK",,,"N"
"L","4.1","20170905","WDFW","3F10308  050168 R","1","MCGOVERN CR  05.0168","48.2686","-122.0009","STIL","NPS",,"MCGOVERN CR (STILLAGUAMISH)","NPS","STIL","48.2686","-122.0009","N"
"L","4.1","20180206","CDFO","2FN99QCI R0494","2","R-HAANS CR",,,,,,"CDN ESCMENT     HAANS CR             QCI","QCI",,,,"N"
"L","4.1","20170905","WDFW","3F10513  1373710E","3","TIMBERLINE HS(OLYMPI","47.0074","-122.7995","DES","SPS",,"TIMBERLINE HIGH SCHOOL (OLYMPIA)","SPS","DES","47.0075","-122.8","N"
"L","4.1","20170905","WDFW","3F21802  230627 R","2","GARRARD CR   23.0627","46.8187","-123.2517","UPCH","GRAY",,"GARRARD CREEK  (784)","GRAY","UPCH","46.8187","-123.2517","N"
"L","4.1","20170905","WDFW","3F42001         R92","1","COL R WANAPUM-ROCK I","46.2464","-124.0483","PRGC","UPCR","17020010","COLUMBIA RIVER FROM WANAPUM DAM TO ROCK ISLAND DAM","UPCR","PRGC","46.2464","-124.0483","N"
"L","4.1","20170905","WDFW","3F42001  260427 R","1","OLEQUA CR    26.0427","46.3683","-122.9336","COWL","LOCR","17080005","OLEQUA CREEK         COWLITZ","LOCR","COWL","46.3683","-122.9336","N"
"L","4.1","20170905","WDFW","3F42001  280200 R","2","WASHOUGAL-NF 28.0200","45.6988","-122.402","SAWA","LOCR","17080001","WASHOUGAL RIVER -NF","LOCR","SAWA","45.6988","-122.402","N"
"L","4.1","20170905","WDFW","3F42001  290002 R","1","ROCK CR      29.0002","45.6841","-121.8845","WIND","CECR","17070105","ROCK CREEK  (NEAR STEVENSON - MOUTH ABOVE BONNEVILLE DAM)","CECR","WIND","45.6841","-121.8845","N"
"L","4.1","20170905","WDFW","3F42001  351716 R01","1","ASOTIN CR FISH TRAP","46.3443","-117.0531","GRIA","SNAK","17060103","ASOTIN CREEK FISH TRAP  (SNAKE RIVER @ RM 7.0)","SNAK","GRIA","46.3443","-117.0531","N"
"L","4.1","20170905","WDFW","3F42001  450030 R72","2","DRYD DAM+TUM FCF+CHI",,,"WECH","UPCR","17020011","DRYDEN DAM FCF + TUMWATER FCF + CHIWAWA TRAP","UPCR","WECH",,,"N"
"L","4.1","20180206","CDFO","2MS22P015KLLY PT 01","1","GSPTN KLLY PT (15-1)","49.7703","-124.3708",,,,"GSPTN           STAT AREA: P015 KELLY POINT         P015",,,"49.7667","-124.3667","N"
"L","4.1","20180206","CDFO","2MS23M19ADYER RK 08","1","GSPTS DYER RK (19-8)","48.6258","-123.4797",,,,"GSPTS           STAT AREA: M19A DYER ROCKS          M19A",,,"48.6258","-123.4797","N"
"L","4.1","20180206","CDFO","2FS  JNSTH1627","3","H-Charles Creek Inc",,,,,,"Charles Creek Inc                    JNST","JNST","JNSTG",,,"N"
"L","4.1","20180206","CDFO","2FS  JNSTH1317","3","H-Cortez Island Inc",,,,,,"Cortez Island Inc                    JNST","JNST","JNSTG",,,"N"
"L","4.1","20180104","ODFW","5F22220  R20105118","1","LONG PRARIE CR (SILE",,,"SIYA","NOOR","1710020409100.00","LONG PRAIRIE CR (SILETZ R)","NOOR","SIYA","44.7147","-123.8169","N"
"L","4.1","20180202","ADFG","1F104    NE11520","1","AK F 1 04 NE11520",,,"SEAK","SEAK",,"Alaska freshwater, Region 1, JUNEAU, Quadrant NE, District 115, Subdistrict 20","SEAK","SENE","58.776042","-134.952459","N"
"L","4.1","20180202","ADFG","1M217    LC24113","1","AK M 2 17 LC24113",,,"COOK","CNAK",,"Alaska marine, Region 2, SOLDOTNA, Quadrant LC, District 241, Subdistrict 13","CEAK","LCI","59.67","-151.3","N"
"L","4.1","20180104","ODFW","5F22209  R09125518","1","MILL/GREEN CR (TRASK",,,"TILN","NOOR","1710020301303.00","TRASK R (MILL CR TO GREEN CR)","NOOR","TILN","45.439","-123.79","N"
"L","4.1","20180104","ODFW","5F22243  R22857818","1","LITTLE WOLF CR TRIB D",,,"UMPQ","SOOR",,"LITTLE WOLF CR TRIB D (UMPQUA R)","SOOR","UMPQ","43.435","-123.5842","N"
"L","4.1","20180206","CDFO","2MN06H02E       119","1","NTR          H02E-119",,,,,,"NTR             SKIDEGATE INLET (PFMA SUB 2-1)",,,,,"N"
"L","4.1","20180206","CDFO","2MN12M080       000","1","CN           M080-000",,,,,,"CN              PFMA 6, 106, 7, 107 (STAT AREAS 6, 7)",,,,,"N"
"L","4.1","20180206","CDFO","2MN26P012DESE GR 13","1","CSPT  DESE GR (12-13)","50.8761","-127.4694",,,,"CSPT            STAT AREA: P012 DESERTERS GROUP     P012",,,"50.8761","-127.4694","N"
"L","4.1","20180206","CDFO","2MS20H025       655","1","NWVN         H025-655",,,,,,"NWVN            COOK CHANNEL (SPANISH PILOT GROUP)",,,,,"N"
"L","4.1","20180206","CDFO","2MS  GSMNH3229","3","H-Fisherman's Cove Seapen",,,,,,"Fisherman's Cove Seapen              GSMN","GST","GSMN",,,"N"
"L","4.1","20180202","ADFG","1F2UC247 5010330010","3","BIG LAKE","61.5636","-149.8246","COOK","CNAK",,"FACILITY: BIG LAKE","CEAK","UCI","61.5636","-149.8246","N"
"L","4.1","20170905","WDFW","3F10107  010472 R","1","THOMPSON CR  01.0472","48.8788","-121.9133","NOOK","NOWA",,"THOMPSON CREEK (RB)","NOWA","NOOK","48.8788","-121.9133","N"
"L","4.1","20170905","WDFW","3F21703  200330 R","1","BEAR CR TRIB 20.0330","48.0704","-124.2236","QUHO","NWC",,"UNNAMED TRIB OF BEAR CREEK (SOL DUC)","NWC","QUHO","48.0704","-124.2236","N"
"L","4.1","20180202","ADFG","1M105MS  NE110","1","AK M 1 05 MSNE110",,,"SEAK","SEAK",,"Alaska marine, Region 1, PETERSBURG, MS, Quadrant NE, District 110","SEAK","SENE","57.21","-133.88","N"
"L","4.1","20170905","WDFW","3F10208  031343 H","3","BARNABY SLOUGH PD","48.4802","-121.5499","UPSK","SKAG",,"BARNABY SLOUGH POND","SKAG","UPSK","48.4879","-121.5576","N"
"L","4.1","20170905","WDFW","3F10510  080028 R03","2","LK UNION (KING)","47.6465","-122.3436","LAKW","MPS",,"LAKE UNION  (LAKE WASHINGTON SHIP CANAL)(NM6L4T)","MPS","LAKW","47.6465","-122.3436","N"
"L","4.1","20170905","WDFW","3F42001  48     H","3","BIDDLES POND","48.4888","-120.2478","MEOK","UPCR",,"BIDDLES POND, YAKAMA NATION, REGION 2","UPCR","MEOK","48.4888","-120.2478","N"
"L","4.1","20180202","ADFG","1M112","1","AK M 1 12",,,"SEAK","SEAK",,"Alaska marine, Region 1, WRANGELL","SEAK","SESE",,,"N"
"L","4.1","20180206","CDFO","2FS  TOMFH1924","3","H-North Thompson Schools",,,,,,"North Thompson Schools               TOMF","FRTH","TOMF",,,"N"
"L","4.1","20180206","CDFO","2MS  JNSTH5786","3","H-Quatse Estuary Seapen",,,,,,"Quatse Estuary Seapen                JNST","JNST","JNSTG",,,"N"
"L","4.1","20180104","ODFW","5F22222  R22    28","1","YAQUINA R & BAY NW",,,"SIYA","NOOR","1710020400100.00","YAQUINA R & BAY NEW","NOOR","SIYA","44.6206","-124.0367","N"
"L","4.1","20180104","ODFW","5F33209  R2     71","1","COL R ZONE 2 BEACH SEINE",,,"LOCRG","LOCR","170800","COLUMBIA R ZONE 2 COMMERCIAL BEACH SEINE","LOCR","LOCRG",,,"N"
"L","4.1","20180202","ADFG","1M1SW104 20","1","AK M 1 SW 104-20",,,"SEAK","SEAK",,"Alaska marine, Region 1, Quadrant SW, District 104, Subdistrict 20","SEAK","SESW","54.9675","-133.068","N"
"L","4.1","20180202","ADFG","1M1NW113 01","1","AK M 1 NW 113-01",,,"SEAK","SEAK",,"Alaska marine, Region 1, Quadrant NW, District 113, Subdistrict 01","SEAK","SENW",,,"N"
"L","4.1","20170905","WDFW","3F21802  220504 R","2","WILDCAT CR-WF22.0504","47.0428","-123.3208","GHLC","GRAY",,"WILDCAT CR -WF (CLOQUALLUM)","GRAY","GHLC","47.0428","-123.3208","N"
"L","4.1","20170905","WDFW","3F10412  170076 R","1","LTL QUILCENE 17.0076","47.8256","-122.8586","LUDA","HOOD",,"LITTLE QUILCENE RIVER","HOOD","LUDA","47.8256","-122.8586","N"
"L","4.1","20170905","WDFW","3F10805  190115 R","2","PYSHT R -SF  19.0115","48.181","-124.1853","LYHO","JUAN",,"PYSHT R -SF","JUAN","LYHO","48.181","-124.1853","N"
"L","4.1","20180202","ADFG","1F1SW103 80","1","AK F 1 SW 103-80",,,"SEAK","SEAK",,"Alaska freshwater, Region 1, Quadrant SW, District 103, Subdistrict 80","SEAK","SESW","55.7166","-133.4489","N"
"L","4.1","20180206","CDFO","2MS27H023","1","WSPT         H023",,,,,,"WSPT            PFMA 23, 123 (STAT AREA 23)","WCVI","SWVI","48.82","-125.4","N"
"L","4.1","20180206","CDFO","2FS77M302YALE","1","FRFNSSYALE [M302]","49.5667","-121.4333",,,,"FRFNSS          STAT AREA: M302 FRASER:YALE         M302",,,"49.5667","-121.4333","N"
"L","4.1","20180206","CDFO","2FS99LWFRR1157","2","R-WORTH CR",,,,,,"CDN ESCMENT     WORTH CR             LWFR","FRTH","LWFR",,,"N"
"L","4.1","20180206","CDFO","2MS27H024FLOR IS","1","WSPT  FLOR IS [H024]","49.3288","-126.1571",,,,"WSPT            STAT AREA: H024 FLORES ISLAND       H024",,,"49.3288","-126.1571","N"
"L","4.1","20180104","ODFW","5F22260  R20405018","1","BEAR CR (ROGUE R BASIN)",,,"ROGU","SOOR","17100311","BEAR CR (ROGUE R BASIN)","SOOR","ROGU","42.1542","-123.5311","N"
"L","4.1","20170905","WDFW","3F10513  1573055E","3","EVERGREEN ES #2(LAKE",,,"EKPS","SPS",,"EVERGREEN ELEMENTARY (LAKEBAY) #2","SPS","EKPS","47.2407","-122.771","N"
"L","4.1","20170905","WDFW","3F21802  220067 R","1","STEVENS TRIB 22.0067",,,"GHLC","GRAY",,"UNNAMED TRIBUTARY TO TRIB (22.0067) OF STEVENS CREEK","GRAY","GHLC","47.241","-123.96","N"
"L","4.1","20180104","ODFW","5F22252  R52301118","1","MORTON CR LOWER NEW RIVER",,,"SIXE","SOOR","1710030610500.00","MORTON CR LOWER (NEW RIVER)","SOOR","SIXE","42.9364","-124.485","N"
"L","4.1","20180104","ODFW","5F22264  R64301118","1","WINCHUCK R E FK",,,"CHET","SOOR","1710031200700.00","WINCHUCK R, E FK","SOOR","CHET","42.0192","-124.1044","N"
"L","4.1","20180104","ODFW","5F33530  H30    24","1","BIG CANYON TRAP",,,"GRIA","SNAK","1706010502200.00","BIG CANYON TRAP (BIG CANYON CR, WALLOWA R)","SNAK","GRIA","45.6211","-117.7181","N"
"L","4.1","20180104","ODFW","5F22249  R49200118","1","EVANS CR (N COQUILLE",,,"COQU","SOOR","17100305","EVANS CR (N FK COQUILLE R)","SOOR","COQU","43.2122","-124.0706","N"
"L","4.1","20180104","ODFW","5F33291  R91336718","1","MULTHNOMAH CR",,,"LOCRG","LOCR","170800","MULTHNOMAH CR COLUMBIA R BELOW BONNEVILLE DAM","LOCR","LOCRG","45.5778","-122.1194","N"
"L","4.1","20180104","ODFW","5F22260  R20667018","1","ROGUE R (MIDDLE B)",,,"ROGU","SOOR","17100307","ROGUE R (MIDDLE B)","SOOR","ROGU","42.4694","-122.8736","N"
"L","4.1","20180104","ODFW","5F22220  R201   18","1","SILETZ R MNSTEM+BAY",,,"SIYA","NOOR","1710020400500.00","SILETZ R (MAIN STEM & BAY)","NOOR","SIYA","44.9036","-124.0186","N"
"L","4.1","20180202","ADFG","1M218MB  LC23202","1","AK M 2 18 MBLC23202",,,"COOK","CNAK",,"Alaska marine, Region 2, HOMER, MB, Quadrant LC, District 232, Subdistrict 02","CEAK","LCI","59.2","-151.8","N"
"L","4.1","20180202","ADFG","1M1NE115","1","AK M 1 NE 115",,,"SEAK","SEAK",,"Alaska marine, Region 1, Quadrant NE, District 115","SEAK","SENE","57.0553","-132.8081","N"
"L","4.1","20180104","ODFW","5F33286  R01980218","1","GNAT CR (LWR COL R",,,"YOCL","LOCR","1708000604101.00","GNAT CR (LOWER COLUMBIA R)","LOCR","YOCL","46.1994","-123.5328","N"
"L","4.1","20170905","WDFW","3M11413  872117","1","DEVILS HEAD",,,"SPSG","SPS",,"DEVILS HEAD                    (PUGET SOUND SPORT)","SPS","EKPS","47.1668","-122.7644","N"
"L","4.1","20180206","CDFO","2MS02H023       113","1","SWTR         H023-113",,,,,,"SWTR            FINGER BANK  PFMA SUBS 23 -8, PART OF -7)",,,,,"N"
"L","4.1","20180206","CDFO","2MS61P013ELK BY  09","1","JSSSPTELK BY (13-9)","50.2814","-125.4347",,,,"JSSSPT          STAT AREA: P013 ELK BAY             P013",,,"50.2833","-125.4333","N"
"L","4.1","20180206","CDFO","2FS99GSMNR1184","1","R-MAMQUAM R",,,,,,"CDN ESCMENT     MAMQUAM R            GSMN","GST","GSMN",,,"N"
"L","4.1","20180206","CDFO","2MS  NWVIH2184","3","H-Head Bay Seapen",,,,,,"Head Bay Seapen                      NWVI","WCVI","NWVI",,,"N"
"L","4.1","20180104","ODFW","5F33398  R01102 18","1","BREITENBUSH R",,,"WILL","LOCR","1709000502500.00","BREITENBUSH R N SANTIAM R","LOCR","WILL","44.7494","-122.1328","N"
"L","4.1","20180206","CDFO","2MN25M049","1","NSPT         M049",,,,,,"NSPT            PFMA 2,142 (STAT AREA 2E inside surfline, 2W)","QCI","QCIG","52.91","-132.38","N"
"L","4.1","20180104","ODFW","5F33404  R      26","2","SHERARS FALLS SPORT",,,"DESC","CECR","1707030600400.00","DESCHUTES R (SHERARS FALLS SPORT)","CECR","DESC",,,"N"
"L","4.1","20180206","CDFO","2FS78M297RIDG BR","1","FRFNBHRIDG BR [M297]","49.14","-122.2676",,,,"FRFNBH          STAT AREA: M297 FRASER:RIDGEDALE BARM297",,,"49.15","-122.25","N"
"L","4.1","20180206","CDFO","2MN06H02E       014","1","NTR          H02E-014",,,,,,"NTR             FULLER PT. TO GOODWIN PT. (INCLUDES RAMSAY CORNER AND SCUDDER PT.) (PART OF PFMA SUB",,,,,"N"
"L","4.1","20180206","CDFO","2MS22P014BOAT CV 03","1","GSPTN BOAT CV (14-3)","49.4614","-124.2381",,,,"GSPTN           STAT AREA: P014 BOAT COVE           P014",,,"49.4614","-124.2381","N"
"L","4.1","20180202","ADFG","1M1NW113 35","1","AK M 1 NW 113-35",,,"SEAK","SEAK",,"Alaska marine, Region 1, Quadrant NW, District 113, Subdistrict 35","SEAK","SENW","57.022","-135.179762","N"
"L","4.1","20180202","ADFG","1M103    NE11150","1","AK M 1 03 NE11150",,,"SEAK","SEAK",,"Alaska marine, Region 1, SITKA, Quadrant NE, District 111, Subdistrict 50","SEAK","SENE","58.410685","-134.823676","N"
"L","4.1","20170905","WDFW","3F21902  240356 R","1","FORK CR      24.0356","46.5593","-123.5973","WILR","WILP",,"FORK CREEK","WILP","WILR","46.5593","-123.5973","N"
"L","4.1","20170728","NMFS","7M1  42N 125W","1","HIGH SEAS 1 42N 125W","42","-125",,,,"HIGH SEAS RECOVERY, SECTOR 1, LATITUDE 42N, LONGITUDE 125W",,,"42","-125","N"
"L","4.1","20170905","WDFW","3M11105  872485","1","SLIP POINT",,,"JUANG","JUAN",,"SLIP POINT                     (PUGET SOUND SPORT)","JUAN","LYHO","48.2656","-124.2533","N"
"L","4.1","20170905","WDFW","3F21703  200097 R","1","DICKEY R     20.0097","47.921","-124.6225","QUHO","NWC",,"DICKEY RIVER","NWC","QUHO","47.921","-124.6225","N"
"L","4.1","20170905","WDFW","3F42001  290160 H03","3","NORTHWESTERN LK PENS","45.7672","-121.5384","WIND","CECR","17070105","NORTHWESTERN LAKE NET PENS (WHITE SALMON R ABOVE CONDIT DAM) (AKA NW RESERVOIR)","CECR","WIND","45.7226","-121.5213","N"
"L","4.1","20170905","WDFW","3F10412  160013 R","1","VANCE CR     16.0013","47.3164","-123.2376","SKDO","HOOD",,"VANCE CREEK (TRIB TO SKOKOMISH RIVER)","HOOD","SKDO","47.3164","-123.2376","N"
"L","4.1","20180202","ADFG","1M2LC241 93","2","AK M 2 LC 241-93",,,"COOK","CNAK",,"Alaska marine, Region 2, Quadrant LC, District 241, Subdistrict 93","CNAK","COOK",,,"N"
"L","4.1","20170728","NMFS","7M1  42N 124W","1","HIGH SEAS 1 42N 124W","42","-124",,,,"HIGH SEAS RECOVERY, SECTOR 1, LATITUDE 42N, LONGITUDE 124W",,,"42","-124.5","N"
"L","4.1","20180206","CDFO","2FS  LWFRH1348","3","H-Draper Creek H",,,,,,"Draper Creek H                       LWFR","FRTH","LWFR",,,"N"
"L","4.1","20180104","ODFW","5M22202  O2     30","1","ASTORIA OCEAN BYCATC",,,"NEHA","NOOR","171002","ASTORIA (OCEAN TROLL BY-CATCH)","NOOR","NEHA","46.184","-124.04","N"
"L","4.1","20180104","ODFW","5F22227  H27    21","3","SILETZ HATCHERY",,,"SIYA","NOOR","1710020400801.00","SILETZ HATCHERY","NOOR","SIYA","44.7207","-123.7118","N"
"L","4.1","20180206","CDFO","2MS22P013DEPW BY 07","1","GSPTN DEPW BY (13-7)","50.1869","-125.3439",,,,"GSPTN           STAT AREA: P013 DEEPWATER BAY       P013",,,"50.1869","-125.3439","N"
"L","4.1","20170728","NMFS","7M1  46N 124W","1","HIGH SEAS 1 46N 124W","46","-124",,,,"HIGH SEAS RECOVERY, SECTOR 1, LATITUDE 46N, LONGITUDE 124W",,,"46","-124","N"
"L","4.1","20180206","CDFO","2MS22P014WALL BE 01","1","GSPTN WALL BE (14-1)","49.3006","-124.2222",,,,"GSPTN           STAT AREA: P014 WALL BEACH          P014",,,"49.3006","-124.2222","N"
"L","4.1","20180104","ODFW","5M2224B  O      11","2","SILETZ BAY OCEAN CATCH","44.925","-124.025","NOORG","NOOR","17100204","SILETZ BAY OCEAN SPORT CATCH AREA","NOOR","NOORG","44.925","-124.025","N"
"L","4.1","20180104","ODFW","5F22101  H      23","2","ORE-AQUA FOODS/YAQUI","44.6167","-124.0583","SIYA","NOOR","17100204","YAQUINA BAY (ORE-AQUA FOODS)","NOOR","SIYA","44.6167","-124.0583","N"
"L","4.1","20180104","ODFW","5F33285  R      18","2","BIG CR SPAWNING GROUND CS",,,"YOCL","LOCR","17080006","BIG CR SPAWNING GROUND CATCH SAMPLE","LOCR","YOCL",,,"N"
"L","4.1","20180104","ODFW","5F33302  R30800118","1","CLACKAMAS R CARVER - RIVE",,,"WILL","LOCR","17090011","CLACKAMAS R MAINSTEM CARVER TO RIVERSIDE.","LOCR","WILL",,,"N"
"L","4.1","20170905","WDFW","3M10513X3  X13F","1","13F PLUS 13D & 13K",,,"SPSG","SPS",,"13F COMBINED WITH 13D & 13K","SPS","SPSG","47.155","-122.897","N"
"L","4.1","20180206","CDFO","2FS99GSVIR1656","2","R-BAYNES SD STRMS",,,,,,"CDN ESCMENT     BAYNES SD STRMS      GSVI",,,,,"N"
"L","4.1","20180206","CDFO","2F 290FW COGB CK","1","FWSPT COGB CK [FW]","49.5333","-121.7683",,,,"FWSPT           STAT AREA: 0FW COGBURN CREEK       0FW",,,"49.5333","-121.7667","N"
"L","4.1","20180206","CDFO","2MN26P012BLIN PN 03","1","CSPT  BLIN PN (12-3)","50.5428","-126.7825",,,,"CSPT            STAT AREA: P012 BLINKHORN PENNINSULAP012",,,"50.55","-126.7833","N"
"L","4.1","20180206","CDFO","2FN99CCSTR0214","1","R-MCLOUGHLIN BAY CR",,,,,,"CDN ESCMENT     MCLOUGHLIN BAY CR    CCST","COBC","CCST",,,"N"
"L","4.1","20170905","WDFW","3F10107  030023 R","1","SILVER CR    03.0023","48.6162","-122.3443","BESA","NOWA",,"SILVER CREEK","NOWA","BESA","48.6162","-122.3443","N"
"L","4.1","20180104","ODFW","5F22270  H      24","2","ROCK CR (ELK R) WEIR",,,"SIXE","SOOR","1710030608100.00","ROCK CR (ELK R) WEIR","SOOR","SIXE",,,"N"
"L","4.1","20180202","ADFG","1M104MS  NE10950","1","AK M 1 04 MSNE10950",,,"SEAK","SEAK",,"Alaska marine, Region 1, JUNEAU, MS, Quadrant NE, District 109, Subdistrict 50","SEAK","SENE","56.99903","-134.246176","N"
"L","4.1","20180202","ADFG","1F261    UC24470","1","AK F 2 61 UC24470",,,"COOK","CNAK",,"Alaska freshwater, Region 2, CROOKED CREEK, Quadrant UC, District 244, Subdistrict 70","CEAK","UCI","54.94","-152","N"
"L","4.1","20180206","CDFO","2MN25H02WFREE RK 79","1","NSPT  FREE RK [2-79]","53.4333","-132.9333",,,,"NSPT            STAT AREA: H02W FREEMAN ROCK        H02W",,,"53.4333","-132.9333","N"
"L","4.1","20180206","CDFO","2MS23M19ABREN BY 09","1","GSPTS BREN BY (19-9)","48.5753","-123.4706",,,,"GSPTS           STAT AREA: M19A BRENTWOOD BAY       M19A",,,"48.5833","-123.4667","N"
"L","4.1","20180206","CDFO","2MS23P017FORW CH 12","1","GSPTS FORW CH (17-12)","49.2058","-123.8147",,,,"GSPTS           STAT AREA: P017 FORWOOD CHANNEL     P017",,,"49.2","-123.8","N"
"L","4.1","20180206","CDFO","2MS27P026AMAI IN 03","1","WSPT  AMAI IN (26-3)","50.0228","-127.1183",,,,"WSPT            STAT AREA: P026 AMAI INLET          P026",,,"50.0167","-127.1167","N"
